,active,code,firstName,hasMorePages,id,lastName,number,officialDenomination,salutationLetter,salutationTitle,updated
0,False,,Giuseppe,,1353,a Marca,,,,,2015-05-17T21:18:19Z
1,False,,Alois,,1354,Ab Yberg,,,,,2015-05-17T21:18:19Z
2,True,PER_2565_,Fabio,,801,Abate,2565.0,Abate,,,2015-11-20T16:06:42Z
3,False,,Alfred,,1355,Abegg,,,,,2015-05-17T21:18:19Z
4,False,,Johann Jakob,,1356,Abegg,,,,,2015-05-17T21:18:19Z
5,False,,H. Roman,,1357,Abt,,,,,2015-05-17T21:18:19Z
6,False,,Heinrich E.,,1358,Abt,,,,,2015-05-17T21:18:19Z
7,False,,Alfred,,1359,Ackermann,,Ackermann Alfred,,,2015-05-17T21:18:19Z
8,False,,Joseph,,1360,Ackermann,,Ackermann Joseph,,,2015-05-17T21:18:19Z
9,False,,Walter,,1361,Ackermann,,Ackermann Walter,,,2015-05-17T21:18:19Z
10,False,,Peter,,1362,Acklin,,,,,2015-05-17T21:18:19Z
11,False,,Jakob Josef,,1363,Adam,,,,,2015-05-17T21:18:19Z
12,True,PER_3055_,Jean-Luc,,4154,Addor,3055.0,Addor,,,2017-03-22T14:59:30Z
13,False,,Jules-Henri,,1364,Addor,,,,,2015-05-17T21:18:19Z
14,False,,Gustave,,1365,Ador,,Ador,,,2015-05-17T21:18:19Z
15,False,,Ernst,,1366,Aebersold,,,,,2015-05-17T21:18:19Z
16,True,PER_2670_,Andreas,,3867,Aebi,2670.0,Aebi Andreas,,,2018-01-16T09:29:48Z
17,True,PER_2760_,Matthias,,4049,Aebischer,2760.0,Aebischer Matthias,,,2018-07-13T08:31:16Z
18,False,,Max,,1172,Aebischer,,Aebischer Max,,,2015-05-17T21:18:19Z
19,False,,Paul,,1367,Aebischer,,Aebischer Paul,,,2015-05-17T21:18:19Z
20,False,,Paul,,1368,Aeby,,Aeby Paul,,,2015-05-17T21:18:19Z
21,False,,Pierre,,1369,Aeby,,,,,2015-05-17T21:18:19Z
22,False,PER_2440_,Pierre,,369,Aeby,2440.0,Aeby,,,2015-05-17T21:18:19Z
23,False,,A. Otto,,1370,Aepli,,Aepli A. Otto,,,2015-05-17T21:18:19Z
24,False,,Arnold Otto,,1371,Aepli,,,,,2015-05-17T21:18:19Z
25,False,PER_2365_,Regine,,298,Aeppli,2365.0,Aeppli,,,2015-05-17T21:18:19Z
26,False,,Adolf,,1372,Aeschbach,,,,,2015-05-17T21:18:19Z
27,False,,Ferdinand,,1373,Aeschbacher,,Aeschbacher Ferdinand,,,2015-05-17T21:18:19Z
28,False,PER_2473_,Ruedi,,449,Aeschbacher,2473.0,Aeschbacher Ruedi,,,2015-05-17T21:18:19Z
29,True,PER_2758_,Thomas,,4053,Aeschi,2758.0,Aeschi Thomas,,,2018-02-21T08:42:32Z
30,False,PER_1097_,Alfred,,648,Affolter,1097.0,Affolter Alfred,,,2015-05-17T21:18:19Z
31,False,,Amanz Kaspar,,1374,Affolter,,Affolter Amanz,,,2015-05-17T21:18:19Z
32,False,,Hans,,1375,Affolter,,Affolter Hans,,,2015-05-17T21:18:19Z
33,False,PER_2201_,Max,,777,Affolter,2201.0,Affolter Max,,,2015-05-17T21:18:19Z
34,False,,Emilio,,1376,Agostinetti,,,,,2015-05-17T21:18:19Z
35,False,PER_2200_,Pierre,,1,Aguet,2200.0,Aguet,,,2015-05-17T21:18:19Z
36,False,,Mario,,1377,Agustoni,,,,,2015-05-17T21:18:19Z
37,False,,Giovanni,,1378,Airoldi,,,,,2015-05-17T21:18:19Z
38,False,PER_1098_,Erwin,,649,Akeret,1098.0,Akeret,,,2015-05-17T21:18:19Z
39,False,,August,,1379,Albrecht,,Albrecht August,,,2015-05-17T21:18:19Z
40,False,,H. Jakob,,1380,Albrecht,,Albrecht H. Jakob,,,2015-05-17T21:18:19Z
41,False,,Hans,,1381,Albrecht,,Albrecht Hans,,,2015-05-17T21:18:19Z
42,False,,Jakob,,1382,Albrecht,,Albrecht Jakob,,,2015-05-17T21:18:19Z
43,False,,Luigi,,1383,Albrecht,,Albrecht Luigi,,,2015-05-17T21:18:19Z
44,False,,Prospero,,1384,Albrici,,,,,2015-05-17T21:18:19Z
45,False,PER_1099_,Claudius,,650,Alder,1099.0,Alder Claudius,,,2015-05-17T21:18:19Z
46,False,PER_2366_,Fredi,,300,Alder,2366.0,Alder Fredi,,,2015-05-17T21:18:19Z
47,False,PER_2001_,Peter,,714,Aliesch,2001.0,Aliesch,,,2015-05-17T21:18:19Z
48,False,PER_2583_,Evi,,1131,Allemann,2583.0,Allemann,,,2018-05-30T14:50:49Z
49,False,,Werner,True,1385,Allemann,,Allemann Werner,,,2015-05-17T21:18:19Z
50,False,,Giuseppe,,1353,a Marca,,,,,2015-05-17T21:18:19Z
51,False,,Alois,,1354,Ab Yberg,,,,,2015-05-17T21:18:19Z
52,True,PER_2565_,Fabio,,801,Abate,2565.0,Abate,,,2015-11-20T16:06:42Z
53,False,,Alfred,,1355,Abegg,,,,,2015-05-17T21:18:19Z
54,False,,Johann Jakob,,1356,Abegg,,,,,2015-05-17T21:18:19Z
55,False,,H. Roman,,1357,Abt,,,,,2015-05-17T21:18:19Z
56,False,,Heinrich E.,,1358,Abt,,,,,2015-05-17T21:18:19Z
57,False,,Alfred,,1359,Ackermann,,Ackermann Alfred,,,2015-05-17T21:18:19Z
58,False,,Joseph,,1360,Ackermann,,Ackermann Joseph,,,2015-05-17T21:18:19Z
59,False,,Walter,,1361,Ackermann,,Ackermann Walter,,,2015-05-17T21:18:19Z
60,False,,Peter,,1362,Acklin,,,,,2015-05-17T21:18:19Z
61,False,,Jakob Josef,,1363,Adam,,,,,2015-05-17T21:18:19Z
62,True,PER_3055_,Jean-Luc,,4154,Addor,3055.0,Addor,,,2017-03-22T14:59:30Z
63,False,,Jules-Henri,,1364,Addor,,,,,2015-05-17T21:18:19Z
64,False,,Gustave,,1365,Ador,,Ador,,,2015-05-17T21:18:19Z
65,False,,Ernst,,1366,Aebersold,,,,,2015-05-17T21:18:19Z
66,True,PER_2670_,Andreas,,3867,Aebi,2670.0,Aebi Andreas,,,2018-01-16T09:29:48Z
67,True,PER_2760_,Matthias,,4049,Aebischer,2760.0,Aebischer Matthias,,,2018-07-13T08:31:16Z
68,False,,Max,,1172,Aebischer,,Aebischer Max,,,2015-05-17T21:18:19Z
69,False,,Paul,,1367,Aebischer,,Aebischer Paul,,,2015-05-17T21:18:19Z
70,False,,Paul,,1368,Aeby,,Aeby Paul,,,2015-05-17T21:18:19Z
71,False,,Pierre,,1369,Aeby,,,,,2015-05-17T21:18:19Z
72,False,PER_2440_,Pierre,,369,Aeby,2440.0,Aeby,,,2015-05-17T21:18:19Z
73,False,,A. Otto,,1370,Aepli,,Aepli A. Otto,,,2015-05-17T21:18:19Z
74,False,,Arnold Otto,,1371,Aepli,,,,,2015-05-17T21:18:19Z
75,False,PER_2365_,Regine,,298,Aeppli,2365.0,Aeppli,,,2015-05-17T21:18:19Z
76,False,,Adolf,,1372,Aeschbach,,,,,2015-05-17T21:18:19Z
77,False,,Ferdinand,,1373,Aeschbacher,,Aeschbacher Ferdinand,,,2015-05-17T21:18:19Z
78,False,PER_2473_,Ruedi,,449,Aeschbacher,2473.0,Aeschbacher Ruedi,,,2015-05-17T21:18:19Z
79,True,PER_2758_,Thomas,,4053,Aeschi,2758.0,Aeschi Thomas,,,2018-02-21T08:42:32Z
80,False,PER_1097_,Alfred,,648,Affolter,1097.0,Affolter Alfred,,,2015-05-17T21:18:19Z
81,False,,Amanz Kaspar,,1374,Affolter,,Affolter Amanz,,,2015-05-17T21:18:19Z
82,False,,Hans,,1375,Affolter,,Affolter Hans,,,2015-05-17T21:18:19Z
83,False,PER_2201_,Max,,777,Affolter,2201.0,Affolter Max,,,2015-05-17T21:18:19Z
84,False,,Emilio,,1376,Agostinetti,,,,,2015-05-17T21:18:19Z
85,False,PER_2200_,Pierre,,1,Aguet,2200.0,Aguet,,,2015-05-17T21:18:19Z
86,False,,Mario,,1377,Agustoni,,,,,2015-05-17T21:18:19Z
87,False,,Giovanni,,1378,Airoldi,,,,,2015-05-17T21:18:19Z
88,False,PER_1098_,Erwin,,649,Akeret,1098.0,Akeret,,,2015-05-17T21:18:19Z
89,False,,August,,1379,Albrecht,,Albrecht August,,,2015-05-17T21:18:19Z
90,False,,H. Jakob,,1380,Albrecht,,Albrecht H. Jakob,,,2015-05-17T21:18:19Z
91,False,,Hans,,1381,Albrecht,,Albrecht Hans,,,2015-05-17T21:18:19Z
92,False,,Jakob,,1382,Albrecht,,Albrecht Jakob,,,2015-05-17T21:18:19Z
93,False,,Luigi,,1383,Albrecht,,Albrecht Luigi,,,2015-05-17T21:18:19Z
94,False,,Prospero,,1384,Albrici,,,,,2015-05-17T21:18:19Z
95,False,PER_1099_,Claudius,,650,Alder,1099.0,Alder Claudius,,,2015-05-17T21:18:19Z
96,False,PER_2366_,Fredi,,300,Alder,2366.0,Alder Fredi,,,2015-05-17T21:18:19Z
97,False,PER_2001_,Peter,,714,Aliesch,2001.0,Aliesch,,,2015-05-17T21:18:19Z
98,False,PER_2583_,Evi,,1131,Allemann,2583.0,Allemann,,,2018-05-30T14:50:49Z
99,False,,Werner,True,1385,Allemann,,Allemann Werner,,,2015-05-17T21:18:19Z
100,False,PER_2002_,Heinz,,2,Allenspach,2002.0,Allenspach,,,2015-05-17T21:18:19Z
101,False,,Alexis,,1386,Allet,,,,,2015-05-17T21:18:19Z
102,False,,Walter,,1387,Allgöwer,,Allgöwer Walter,,,2015-05-17T21:18:19Z
103,False,,Werner,,1388,Allgöwer,,Allgöwer Werner,,,2015-05-17T21:18:19Z
104,False,,Alexandre Félix,,1389,Alméras,,,,,2015-05-17T21:18:19Z
105,False,,Gustav,,1390,Altherr,,Altherr Gustav,,,2015-05-17T21:18:19Z
106,False,PER_2645_,Hans,,1256,Altherr,2645.0,Altherr,,,2015-05-17T21:18:19Z
107,False,,Hermann,,1391,Altherr,,Altherr Hermann,,,2015-05-17T21:18:19Z
108,False,,Johannes,,1392,Altwegg,,Altwegg Johannes,,,2015-05-17T21:18:19Z
109,False,,Paul,,1393,Altwegg,,Altwegg Paul,,,2015-05-17T21:18:19Z
110,False,,Antoine-Joseph,,1394,Amacker,,Amacker Antoine-Joseph,,,2015-05-17T21:18:19Z
111,False,PER_2671_,Kathrin,,3868,Amacker-Amann,2671.0,Amacker,,,2015-05-17T21:18:19Z
112,False,PER_3014_,Cesla,,4107,Amarelle,3014.0,Amarelle,,,2015-12-03T16:18:19Z
113,True,PER_2796_,Céline,,4090,Amaudruz,2796.0,Amaudruz,,,2016-05-02T13:41:49Z
114,False,,Johann,,1395,Amberg,,,,,2015-05-17T21:18:19Z
115,False,,Johann Ulrich,,1396,Ambühl,,,,,2015-05-17T21:18:19Z
116,False,PER_2639_,Madeleine,,1107,Amgwerd,2639.0,Amgwerd Madeleine,,,2015-05-17T21:18:19Z
117,True,PER_2646_,Viola,,1288,Amherd,2646.0,Amherd,,,2016-02-01T11:24:06Z
118,False,,Johann Heinrich,,1397,Ammann,,Ammann Johann Heinrich,,,2015-05-17T21:18:19Z
119,False,,Johann-Kaspar,,1398,Ammann,,Amman Johann-Kaspar,,,2015-05-17T21:18:19Z
120,False,,P. Albert,,1399,Ammann,,Ammann P. Albert,,,2015-05-17T21:18:19Z
121,True,PER_3056_,Thomas,,4180,Ammann,3056.0,Ammann,,,2018-09-20T09:53:33Z
122,False,PER_1001_,Ulrich,,552,Ammann,1001.0,Ammann Ulrich,,,2015-05-17T21:18:19Z
123,False,PER_2003_,Walter,,715,Ammann,2003.0,Ammann Walter,,,2015-05-17T21:18:19Z
124,False,PER_2467_,Regina,,434,Ammann Schoch,2467.0,Ammann Schoch,,,2015-05-17T21:18:19Z
125,False,,Johann Jakob,,1400,Amsler,,Amsler Johann Jakob,,,2015-05-17T21:18:19Z
126,False,,Johann-Rudolf,,1401,Amsler,,Amsler Johann-Rudolf,,,2015-05-17T21:18:19Z
127,False,,Eduard,,1173,Amstad,,Amstad Eduard,,,2015-10-20T17:49:28Z
128,False,,Joh. Josef M.,,1402,Amstad,,Amstad Joh.,,,2015-05-17T21:18:19Z
129,False,,Walter,,1403,Amstalden,,,,,2015-05-17T21:18:19Z
130,True,PER_2584_,Adrian,,1135,Amstutz,2584.0,Amstutz,,,2017-12-18T11:02:35Z
131,False,,Jean-Louis,,1404,Ancrenaz,,,,,2015-05-17T21:18:19Z
132,False,,Emil,,1405,Anderegg,,Anderegg Emil,,,2015-05-17T21:18:19Z
133,False,,Georg Friedrich,,1406,Anderegg,,Anderegg Georg,,,2015-05-17T21:18:19Z
134,False,,Johann Georg,,1407,Anderegg,,Anderegg Johann,,,2015-05-17T21:18:19Z
135,False,,Josef,,1408,Andermatt,,Andermatt Josef,,,2015-05-17T21:18:19Z
136,False,PER_1087_,Othmar,,638,Andermatt,1087.0,Andermatt,,,2015-05-17T21:18:19Z
137,False,,Jos. Fridolin,,1409,Anderwert,,Anderwert,,,2015-05-17T21:18:19Z
138,False,,Paul,,1410,André,,André,,,2015-05-17T21:18:19Z
139,False,,Paul,,1411,Andres,,,,,2015-05-17T21:18:19Z
140,False,,Henri,,1412,Anet,,Anet,,,2015-05-17T21:18:19Z
141,False,,Ernst,,1413,Anliker,,Anliker,,,2015-05-17T21:18:19Z
142,False,PER_2456_,Charles-Albert,,406,Antille,2456.0,Antille Charles-Albert,,,2015-05-17T21:18:19Z
143,False,PER_2249_,Rosemarie,,793,Antille,2249.0,Antille Rosemarie,,,2015-05-17T21:18:19Z
144,False,,Antonio,,1414,Antognini,,Antognini Antonio,,,2015-05-17T21:18:19Z
145,False,,Francesco,,1415,Antognini,,Antognini Francesco,,,2015-05-17T21:18:19Z
146,False,,Secondo-Vittorio,,1416,Antognini,,Antognini Secondo-V.,,,2015-05-17T21:18:19Z
147,False,PER_2004_,Manfred,,6,Aregger,2004.0,Aregger,,,2015-05-17T21:18:19Z
148,False,,Willy,,1417,Arni,,,,,2015-05-17T21:18:19Z
149,True,PER_3057_,Beat,True,4155,Arnold,3057.0,Arnold,,,2018-02-20T08:53:27Z
150,False,,Eduard,,1418,Arnold,,Arnold Eduard,,,2015-05-17T21:18:19Z
151,False,,Emil,,1419,Arnold,,Arnold Emil,,,2015-05-17T21:18:19Z
152,False,,Franz,,1420,Arnold,,Arnold Franz,,,2015-05-17T21:18:19Z
153,False,,Josef,,1421,Arnold,,Arnold Josef,,,2015-05-17T21:18:19Z
154,False,PER_1065_,Leo,,619,Arnold,1065.0,Arnold Leo,,,2015-05-17T21:18:19Z
155,False,,Max,,1422,Arnold,,Arnold Max,,,2015-05-17T21:18:19Z
156,False,,Johann Bartholome,,1423,Arpagaus,,,,,2015-05-17T21:18:19Z
157,True,PER_3058_,Sibel,,4184,Arslan,3058.0,Arslan,,,2016-09-15T10:46:50Z
158,False,,Adolf,,1424,Ast,,,,,2015-05-17T21:18:19Z
159,False,,F.-Alfred-J.,,1425,Aubert,,Aubert F.-Alfred-J.,,,2015-05-17T21:18:19Z
160,False,PER_1066_,Jean-François,,620,Aubert,1066.0,Aubert Jean-François,,,2015-05-17T21:18:19Z
161,False,PER_2668_,Josiane,,3833,Aubert,2668.0,Aubert,,,2015-05-17T21:18:19Z
162,False,,Pierre,,1174,Aubert,,Aubert Pierre,,,2016-06-13T08:52:45Z
163,False,,Théodore,,1426,Aubert,,Aubert Théodore,,,2015-05-17T21:18:19Z
164,False,PER_2005_,Geneviève,,7,Aubry,2005.0,Aubry Geneviève,,,2015-05-17T21:18:19Z
165,False,,Pierre-Ignace,,1427,Aubry,,Aubry Pierre-I.,,,2015-05-17T21:18:19Z
166,False,PER_2006_,Felix,,716,Auer,2006.0,Auer,,,2016-09-05T16:53:10Z
167,False,,F. Xaver J. K.,,1428,Auf der Mauer,,,,,2015-05-17T21:18:19Z
168,False,,Dominik,,1429,Auf der Maur,,,,,2015-05-17T21:18:19Z
169,False,PER_1100_,Walter,,651,Augsburger,1100.0,,,,2015-05-17T21:18:19Z
170,False,,André,,1430,Auroi,,,,,2015-05-17T21:18:19Z
171,False,PER_2454_,Caspar,,404,Baader,2454.0,Baader Caspar,,,2015-05-17T21:18:19Z
172,False,,Johann Jakob,,1431,Baader,,,,,2015-05-17T21:18:19Z
173,False,,Jean,,1175,Babel,,Babel,,,2015-05-17T21:18:19Z
174,False,PER_1101_,Alma,,652,Bacciarini,1101.0,Bacciarini,,,2015-05-17T21:18:19Z
175,False,,Johannes,,1432,Bach,,,,,2015-05-17T21:18:19Z
176,False,,David E.,,1433,Bachelard,,,,,2015-05-17T21:18:19Z
177,False,,Arthur,,1434,Bachmann,,,,,2015-05-17T21:18:19Z
178,False,,Ernst,,1435,Bachmann,,,,,2015-05-17T21:18:19Z
179,False,,Gottlieb,,1436,Bachmann,,,,,2015-05-17T21:18:19Z
180,False,,Jakob H.,,1437,Bachmann,,,,,2015-05-17T21:18:19Z
181,False,,Karl,,1176,Bachmann,,Bachmann Karl,,,2015-05-17T21:18:19Z
182,False,,Jakob,,1438,Bächtold,,,,,2015-05-17T21:18:19Z
183,False,,Kurt,,1178,Bächtold,,Bächtold Kurt,,,2015-05-17T21:18:19Z
184,False,PER_2474_,Elvira,,450,Bader,2474.0,Bader Elvira,,,2015-05-17T21:18:19Z
185,False,,François-X.,,1439,Badoud,,,,,2015-05-17T21:18:19Z
186,False,,Henri,,1440,Badoux,,,,,2015-05-17T21:18:19Z
187,True,PER_2762_,Jacqueline,,4058,Badran,2762.0,Badran Jacqueline,,,2015-10-27T10:01:24Z
188,False,PER_1102_,Gilbert,,653,Baechtold,1102.0,,,,2015-05-17T21:18:19Z
189,False,PER_2252_,Thomas,,260,Baerlocher,2252.0,Baerlocher,,,2015-05-17T21:18:19Z
190,False,PER_2673_,Dominique,,3870,Baettig,2673.0,Baettig,,,2015-05-17T21:18:19Z
191,False,PER_2007_,Giovanni,,717,Baggi,2007.0,,,,2015-05-17T21:18:19Z
192,False,,Traugott-Philipp Eduard,,1441,Bähler,,,,,2017-07-25T13:50:27Z
193,False,,Emil A.,,1442,Baldinger,,,,,2015-05-17T21:18:19Z
194,False,,Karl L.,,1443,Baldinger,,,,,2015-05-17T21:18:19Z
195,False,,Wilhelm K.,,1444,Baldinger,,,,,2015-05-17T21:18:19Z
196,False,,Luigi A.,,1445,Balestra,,,,,2015-05-17T21:18:19Z
197,False,,Francesco,,1446,Balli,,,,,2015-05-17T21:18:19Z
198,False,,Valentino Alessandro,,1447,Balli,,,,,2015-05-17T21:18:19Z
199,False,,Walter,True,1448,Ballmoos,,,,,2015-05-17T21:18:19Z
200,False,,Carl Franz,,1449,Bally,,,,,2015-05-17T21:18:19Z
201,False,,Eduard,,1450,Bally,,,,,2015-05-17T21:18:19Z
202,False,,Iwan,,1451,Bally,,,,,2015-05-17T21:18:19Z
203,False,,Josef Anton,,1452,Balmer,,,,,2015-05-17T21:18:19Z
204,False,,Peter,,1453,Balmer,,,,,2015-05-17T21:18:19Z
205,False,PER_2367_,Boris,,301,Banga,2367.0,Banga,,,2015-05-17T21:18:19Z
206,False,,Gottfried,,1454,Bangerter,,,,,2015-05-17T21:18:19Z
207,False,PER_2368_,Käthi,,303,Bangerter,2368.0,Bangerter Käthi,,,2015-05-17T21:18:19Z
208,False,PER_2672_,Marlies,,3869,Bänziger,2672.0,Bänziger,,,2015-05-17T21:18:19Z
209,False,PER_2008_,Rosmarie,,8,Bär,2008.0,Bär,,,2015-05-17T21:18:19Z
210,True,PER_3040_,Guillaume,,4138,Barazzone,3040.0,Barazzone,,,2017-12-14T12:10:41Z
211,False,,Ernst,,1455,Barben,,,,,2015-05-17T21:18:19Z
212,False,PER_1103_,Pier Felice,,654,Barchi,1103.0,Barchi,,,2018-08-21T10:57:38Z
213,False,,Cyprien,,1456,Barlatey,,Barlatey,,,2015-05-17T21:18:19Z
214,False,,Remigius,,1457,Bärlocher,,,,,2015-05-17T21:18:19Z
215,False,,Louis-G.,,1458,Barman,,,,,2015-05-17T21:18:19Z
216,False,,Maurice,,1459,Barman,,,,,2015-05-17T21:18:19Z
217,False,,Pierre,,1460,Barman,,,,,2015-05-17T21:18:19Z
218,False,PER_1104_,Louis,,655,Barras,1104.0,Barras,,,2015-05-17T21:18:19Z
219,False,,Jean-Louis,,1461,Barrelet,,,,,2015-05-17T21:18:19Z
220,True,PER_3104_,Angelo,,4203,Barrile,3104.0,Barrile,,,2018-06-01T09:32:52Z
221,False,PER_2649_,Luc,,1289,Barthassat,2649.0,Barthassat,,,2015-05-17T21:18:19Z
222,False,,Ernst,,1462,Bärtschi,,,,,2015-05-17T21:18:19Z
223,False,PER_2009_,Konrad,,718,Basler,2009.0,Basler,,,2015-05-17T21:18:19Z
224,False,,Antonio,,1463,Battaglini,,,,,2015-05-17T21:18:19Z
225,False,,Carlo,,1464,Battaglini,,,,,2015-05-17T21:18:19Z
226,False,,Charles-H.-A.,,1465,Baud,,,,,2015-05-17T21:18:19Z
227,False,,Maurice,,1466,Baudat,,,,,2015-05-17T21:18:19Z
228,False,,Robert,,1467,Bauder,,,,,2015-05-17T21:18:19Z
229,False,,Raymond,,1177,Baudère,,Baudère,,,2015-05-17T21:18:19Z
230,False,,Albert,,1468,Bauer,,,,,2015-05-17T21:18:19Z
231,True,PER_3059_,Philippe,,4187,Bauer,3059.0,Bauer,,,2015-11-06T14:14:26Z
232,False,PER_1067_,Monique,,621,Bauer-Lagier,1067.0,Bauer-Lagier,,,2017-09-25T13:48:50Z
233,False,,Heinrich,,1469,Baumann,,,,,2015-05-17T21:18:19Z
234,True,PER_2793_,Isidor,,4088,Baumann,2793.0,Baumann,,,2017-03-29T10:12:39Z
235,False,PER_2369_,J. Alexander,,304,Baumann,2369.0,Baumann J. Alexander,,,2015-05-17T21:18:19Z
236,False,,Jakob,,1470,Baumann,,,,,2015-05-17T21:18:19Z
237,False,,Johann Kaspar,,1471,Baumann,,,,,2015-05-17T21:18:19Z
238,False,,Johann Ulrich,,1472,Baumann,,,,,2015-05-17T21:18:19Z
239,False,,Johannes,,1473,Baumann,,Baumann Johannes,,,2015-05-17T21:18:19Z
240,False,,Rudolf,,1474,Baumann,,,,,2015-05-17T21:18:19Z
241,False,PER_2268_,Ruedi,,9,Baumann,2268.0,Baumann Ruedi,,,2015-05-17T21:18:19Z
242,False,PER_2352_,Stephanie,,269,Baumann,2352.0,Baumann Stephanie,,,2015-05-17T21:18:19Z
243,False,,Walter,,1475,Baumann,,,,,2015-05-17T21:18:19Z
244,False,,Georg,,1476,Baumberger,,,,,2015-05-17T21:18:19Z
245,False,PER_1151_,Hans Ulrich,,702,Baumberger,1151.0,Baumberger Hans Ulrich,,,2015-05-17T21:18:19Z
246,False,PER_2269_,Peter,,10,Baumberger,2269.0,Baumberger Peter,,,2015-05-17T21:18:19Z
247,False,,Alfred,,1477,Baumgartner,,,,,2015-05-17T21:18:19Z
248,False,,Bonaventura,,1478,Baumgartner,,,,,2015-05-17T21:18:19Z
249,False,,David,True,1479,Baumgartner,,,,,2015-05-17T21:18:19Z
250,False,,Emil,,1480,Baumgartner,,,,,2015-05-17T21:18:19Z
251,False,,Franz,,1481,Baumgartner,,Baumgartner,,,2015-05-17T21:18:19Z
252,False,,Gallus Jakob,,1482,Baumgartner,,,,,2015-05-17T21:18:19Z
253,True,PER_2585_,Martin,,1138,Bäumle,2585.0,Bäumle,,,2015-11-03T14:06:58Z
254,False,PER_2010_,Richard,,719,Bäumlin,2010.0,Bäumlin Richard,,,2015-05-17T21:18:19Z
255,False,PER_2011_,Ursula,,11,Bäumlin,2011.0,Bäumlin Ursula,,,2015-05-17T21:18:19Z
256,False,,Johann Baptist,,1483,Bavier,,,,,2015-05-17T21:18:19Z
257,False,,Simeon,,1484,Bavier,,Bavier,,,2015-05-17T21:18:19Z
258,False,,Carl,,1485,Beck,,,,,2015-05-17T21:18:19Z
259,False,,Franz Xaver,,1486,Beck,,,,,2015-05-17T21:18:19Z
260,False,,Fritz,,1487,Beck,,,,,2015-05-17T21:18:19Z
261,False,,Marcel,,1488,Beck,,,,,2015-05-17T21:18:19Z
262,False,PER_2461_,Serge,,419,Beck,2461.0,Beck Serge,,,2015-05-17T21:18:19Z
263,False,PER_2335_,Christine,,12,Beerli,2335.0,Beerli,,,2015-05-17T21:18:19Z
264,True,PER_3060_,Claude,,4182,Béglé,3060.0,Béglé,,,2018-06-04T10:34:13Z
265,False,PER_2012_,Michel,,246,Béguelin,2012.0,Béguelin,,,2015-05-17T21:18:19Z
266,False,,Ernest,,1489,Béguin,,,,,2015-05-17T21:18:19Z
267,False,,Louis,,1490,Béguin,,,,,2015-05-17T21:18:19Z
268,False,PER_2202_,Thierry,,13,Béguin,2202.0,Béguin Thierry,,,2015-05-17T21:18:19Z
269,False,,Albert,,1491,Belmont,,Belmont,,,2015-05-17T21:18:19Z
270,False,PER_1068_,Eduard,,622,Belser,1068.0,,,,2015-05-17T21:18:19Z
271,True,PER_3114_,Samuel,,4213,Bendahan,3114.0,Bendahan,,,2017-06-08T11:24:56Z
272,False,,Peter,,1492,Benninger,,,,,2015-05-17T21:18:19Z
273,False,,Rudolf,,1493,Benz,,,,,2015-05-17T21:18:19Z
274,False,,Josef Karl,,1494,Benziger,,,,,2015-05-17T21:18:19Z
275,False,,Nikolaus,,1495,Benziger,,,,,2015-05-17T21:18:19Z
276,True,PER_2370_,Didier,,305,Berberat,2370.0,Berberat,,,2015-11-11T09:31:36Z
277,False,,Heinrich,,1496,Berchtold,,,,,2015-05-17T21:18:19Z
278,False,,Jean N.-E.,,1497,Berchtold,,,,,2015-05-17T21:18:19Z
279,False,,Louis-F.-J.-M.,,1498,Berdez,,,,,2015-05-17T21:18:19Z
280,False,,Claude,,1499,Berger,,,,,2015-05-17T21:18:19Z
281,False,,Fritz,,1500,Berger,,,,,2015-05-17T21:18:19Z
282,False,,Gallus,,1501,Berger,,,,,2015-05-17T21:18:19Z
283,False,,Gottlieb,,1502,Berger,,,,,2015-05-17T21:18:19Z
284,False,,Hermann,,1503,Berger,,,,,2015-05-17T21:18:19Z
285,False,PER_2013_,Jean-Pierre,,247,Berger,2013.0,Berger Jean-Pierre,,,2018-02-21T16:04:14Z
286,False,PER_2554_,Michèle-Irène,,535,Berger,2554.0,Berger Michèle-Irène,,,2015-05-17T21:18:19Z
287,False,,Philippe-Henri,,1504,Berger,,,,,2015-05-17T21:18:19Z
288,False,,Johann Georg,,1505,Berlinger,,,,,2015-05-17T21:18:19Z
289,False,,Cesare,,1506,Bernasconi,,,,,2015-05-17T21:18:19Z
290,False,,Costantino,,1507,Bernasconi,,,,,2015-05-17T21:18:19Z
291,False,PER_2475_,Madeleine,,451,Bernasconi,2475.0,Bernasconi Madeleine,,,2015-05-17T21:18:19Z
292,False,PER_2436_,Maria,,350,Bernasconi,2436.0,Bernasconi,,,2015-07-23T15:53:05Z
293,False,,Friedrich,,1508,Bernet,,,,,2015-05-17T21:18:19Z
294,False,,John (Jean-M.-E.),,1509,Berney,,,,,2015-05-17T21:18:19Z
295,False,,Hans,,1510,Bernhard,,,,,2015-05-17T21:18:19Z
296,False,PER_2655_,Urs,,1321,Bernhardsgrütter,2655.0,Bernhardsgrütter,,,2015-05-17T21:18:19Z
297,False,,Joseph Leonhard,,1511,Bernold,,,,,2015-05-17T21:18:19Z
298,False,,Hans,,1512,Bernoulli,,,,,2015-05-17T21:18:19Z
299,False,,Sebastiano,True,1513,Beroldingen,,,,,2015-05-17T21:18:19Z
300,False,PER_2642_,Alain,,1161,Berset,2642.0,Berset,,,2015-05-17T21:18:19Z
301,False,,Henri,,1514,Bersier,,,,,2015-05-17T21:18:19Z
